178	14680065	0	0	v/2
179	14680065	0	0	2*z
180	14680065	0	0	v/2
181	14680065	0	0	z-q
182	14680065	0	0	q+v/2+q
183	14680065	3	166	z-q
184	14680065	0	0	q
185	14680065	0	0	v/2
186	14680065	0	0	q
187	14680065	0	0	y-t
188	14680065	0	0	q
189	14680065	0	0	p
190	14680065	0	0	q
191	14680065	0	0	q+v/2
192	14680065	2	n	q
193	14680065	0	0	z-q-q
194	14680065	0	0	q+v/2+q
195	14680065	0	0	z-q
196	14680065	0	0	v/2
197	14680065	0	0	2*z
198	14680065	0	0	v/2
199	14680065	0	0	z
200	14680065	0	0	v/2
201	14680065	0	0	2*z
202	14680065	0	0	v/2
203	14680065	0	0	z
204	14680065	0	0	v/2
205	14680065	0	0	2*z
206	14680065	0	0	v/2
207	14680065	0	0	z-q
208	14680065	0	0	q+v/2+q
209	14680065	3	192	z-q
210	14680065	0	0	q
211	14680065	0	0	v/2
212	14680065	0	0	q
213	14680065	0	0	y-t
214	14680065	0	0	q
215	14680065	0	0	3*p/2+w
216	0	0	0	s
217	0	1	0	r+a

