0	0.5	0.25	0	1.25	1	0.25	0.25	0.25	1	0.5	1	0.25	0.25	0.25	0.75	0.25	0.75	0.75	0.25	0.5	1.5	2.75	0.75	1.5	1.5	4.25	4	8.25	10.5	7.5	8.5	10.25	9.25	7.75	5	6.25	5	3.5	1.75	1.75	2.25	2.25	3	1.75	2.75	0.5	0.25	4.25	4.75	4	2.25	3.5	3.75	2.5	1.75	2	1	1.75	0.5	1.25	2	0.75	0.25	0.75	1	1.25	0.25	0	0.5	0.25	0.5	1	0.5	0.5	1.5	1	3	2	2
0.25	0.25	0.5	0	1	0.5	0	0.25	0.25	0.5	0.5	0.25	0.25	0.25	0.5	1	0.5	0.5	0.5	0.25	0.75	0.5	2.5	0.75	1.75	1.5	2.5	4.5	5.5	5.75	6.5	11.5	9.5	7	9	8.5	7.5	7.75	4	4.5	2	1.25	1.5	3.25	3.25	2.25	1.25	1.5	3	7.25	4.75	2	2.25	3	0.75	3.25	2.5	2	0.5	1.25	1.5	1	0.75	0.5	1	1	0.5	0.5	0.5	0.75	0.5	0.5	0.5	0.5	0.5	0	0.75	2	1	2
0	0.25	0.5	0.5	0.25	1	0.5	0	0	0.5	0.25	0	0	0.25	1.25	0.75	1	1	0	0.5	0.25	0.75	1.25	0.5	0.75	1	3.5	5.25	6	6	7.75	7.5	12.75	8	8	5.5	6.25	6.5	6	6.25	2	3.5	1.5	3.5	2.5	4.75	1.25	4.75	7.25	7.75	2	2.25	3	2.75	2.75	3.25	3.75	3.25	1.5	3	1	0.75	0.75	0.75	0.25	0.75	1.5	0.75	1	0.25	0	0	0.25	0	1	1.5	1	2.5	0.25	2.75
0	0.5	0.5	0.25	0.25	0	0	1	0.25	0	0.5	0.25	0	0.75	0	0.5	1.25	0	1	0.25	0.75	0.5	0.25	0.5	1	2.5	2.75	1.75	7	6.5	8.75	8	9	6.75	8.25	7.5	6.25	6.75	4.75	6.5	2.5	4.75	2.25	6	6.75	5	3.75	3.5	6.25	9.75	5.25	3.75	2.25	2.5	1.25	2.25	0.75	0.5	1.25	3	1.25	0.75	0.75	0.75	1.5	0	0.5	0	0.25	0.75	1.25	0.75	0	1.25	0.5	1	0.75	2.25	2.75	0.75
0.5	0.5	0.5	1	0.5	0	0.25	0.5	0.5	0.25	0.5	0.25	0	0	0.5	0.5	0.25	0.25	0.5	0.5	0.25	0.25	0	0.5	0.75	1.75	1.5	1.25	3.25	5.5	7	10.25	15.25	13	10.25	4.5	5	6.5	6.5	3.25	5	5	10.5	9	11	8	7.75	6.5	5.75	9	5	2.25	2	0.75	2.25	2.5	0.75	0.75	1.5	1.75	0	0.25	1.5	1	0	1	0.25	0.5	0.75	0.75	0.75	1.25	0.25	0.25	0.75	2.25	3.25	2.25	1.5	1.25
0.5	1.5	0.25	0.25	0.25	0.5	0.25	1	0	0.25	0	0.25	0.5	0.25	0.25	0.75	0.25	1.25	0.25	0.5	0.5	0.25	0.25	0.75	0.75	2.25	2.25	1.75	2.5	3	5	10.5	10.25	12.5	8.5	8.25	7.75	7.5	7	5	5.25	9	11.5	14	13.25	10.5	6.75	7.25	8	8.75	5.5	1.75	2.5	1.5	2	1.5	1.5	0.25	0	0.75	1	1	1	0.5	1	0.75	0.75	1	0.25	0.5	1.5	1	0	0.25	1.5	1.25	3.75	3.5	1.5	1.5
1.25	0.5	1.25	0.75	0.25	0.5	0.25	0	0.75	0	0	0	0.5	0.5	0.5	0.5	0.75	0.25	0.5	0.5	0.5	0.5	0.25	0.5	1.25	2.75	1.25	0.75	0.75	2	3	4.25	9.75	10	8.5	8.5	10.5	14.5	9.25	8.5	8.75	9.5	14.25	16.25	14.5	10.5	8.25	6.5	7.75	6.5	3	1.5	3	5	3.25	2.5	1.5	1.25	1.25	1.75	1.5	1	0.75	0.5	1	0	0.5	0.75	0.25	1	0.25	0.75	0.5	0.5	1.25	2	5	3.5	2.25	1.75
0.25	0.25	0.5	0.75	0.5	0.75	0.5	0.25	1	0	0.25	0	0.25	0.25	0.25	1	1	0.75	1.5	0.25	0.75	0	0	0.5	1	1.5	0.75	0.75	0.75	1.75	1.75	3.5	6.75	6.25	8	10.75	9.25	13	13.25	12	11	11.25	13.75	9.5	8.75	4.75	6	7.75	9.75	6.5	4	5	3.5	5.75	3.75	2	1.5	1	0.25	2	2.25	0.75	0.75	1.5	0.5	0.25	0	1.25	1	0.5	0.75	0.5	0.25	0.75	2.75	2.25	3.75	3.25	2	1.5
0.5	0.75	0.75	0.5	1.25	0.5	0.25	0.5	0.5	0.5	0.5	0.25	0	0	0	1	1.5	0.25	0	0	0.5	0.75	0	0.5	0.25	0.5	0	0.75	0.5	1.5	1.5	2.5	5	4	5	7.75	10.75	11	6.75	8	10.25	10.75	12.75	7.5	5.75	2.5	6.75	6	8.75	5.25	2.75	6	2.5	4.25	3.5	1	1	0.75	0.25	0.25	1.75	1	0.5	1.25	0.75	0.5	0.75	0.5	1.5	1	0.5	0.25	0.5	0.5	2.5	1.75	1.75	2.5	2	1.75
0.5	0.25	0.25	1	0.75	1	0.5	0.75	0.25	0.5	0.25	0.25	0	0.25	0.75	0.75	0.5	0.25	1	0.5	0.5	0.75	1	0.25	0	0.25	1.75	0.25	1	1	1.5	1.5	1.5	2.25	3	4.25	5.25	3.75	7.25	7	5.75	8.5	7.75	4.5	6	4	2.25	5	3.5	3	5.75	5.75	3.75	2.25	1.75	1.25	1	0.25	1.25	2	1.25	0.5	0.5	0.5	0.25	0.5	0.75	0.5	0	0.25	0.25	1	1.5	0.75	0.75	3.5	2.5	2.25	2	3.25
0.25	0.75	0.75	0.75	0.5	0.5	0.5	0.75	0	0.5	0	0	0	0	0.5	0.25	0.5	1	0.75	0.25	0.5	0	0.5	0	0	0.75	0.25	0.25	0.75	0.25	1	1.25	0.5	1	1.25	3.25	2.5	3.5	5	3	2.25	2.75	3.5	1.5	1.75	5	3.75	3.75	4.25	3.25	3.5	4.75	3.5	3	1.5	2	1.5	0.5	1.5	2	0.25	0.5	0.25	0.25	1.25	0.75	0.25	1.25	0.25	0.5	0	1	0.25	0.5	2.75	2.25	1	2	2.75	3.5
0.25	0.25	0.5	0.25	0.75	1	0.75	0.25	0.5	0.25	0.5	0.5	0	0.75	0.25	0	0.5	0.5	0.75	0.25	0.5	0.25	0	0	0.5	0.5	0.75	0.75	1.5	1.25	1	1.75	2.5	1.75	0.25	1.25	2.5	2	1.75	1.25	2.25	2.25	1.75	1.5	2.5	3.5	2.75	1.5	1.5	2.75	1.5	1.5	3.75	2.5	1.5	0.5	0.25	1	0.75	0	0.75	0.5	0.5	1.5	0.5	0.75	1	0.75	0	0.75	1	1.25	1	2.25	0	0.75	1	1.25	1.75	2.5
0.5	0.25	1.5	0.5	0.5	0.5	0.5	0	0.75	0.25	0.5	0	0.25	0.25	0.5	0.75	0.5	0.5	0	0.5	0.5	0.75	0.5	0.25	0.25	0.5	1.5	1	0.5	0.5	1.25	0.5	0.75	0.75	0.25	0.5	0.75	1.25	1.25	2.5	1.5	2.25	1	1.25	1.5	3.25	1.25	1.25	1.25	1.75	2.75	1.5	1	1.75	0.5	0.25	0.5	0.25	0.5	0.5	0.5	0.25	0.5	0.5	0.75	0.5	0.25	0.5	0	0.5	0.25	2	1	0.25	1.25	0.75	0.25	1.25	0.75	1.5
1	0.25	0.25	0.5	0.5	0.75	0.5	0.25	0.25	1	0.25	0.25	0	0.5	0	0.25	0.5	1	0.25	0.5	0.5	0.25	0	0.25	0.5	0	0.75	0	0.5	0.5	1.75	0.75	0.75	1	0.5	0.5	1	1.5	1.25	1.25	0.25	0.5	1.25	1.25	1	2.5	1.75	0.75	0.75	1	1	0.75	0.5	0.25	0.5	0	0.25	0.5	1	0.75	0.5	1	0.25	0.75	0.75	2.25	1.25	0.25	0.75	0.5	1	1.75	1	1.25	1.5	1	1	0	1.75	3.5
0.75	0.25	0.25	0.25	1	1.5	0.75	0.25	0	0	0.25	0.25	0.5	0.5	0.5	0.5	0	0.5	0.75	0.5	0.5	0.5	0.25	0.25	0.5	0	0.5	0.5	0.25	2	2	1.25	1	0.25	1	0.5	0.25	1	0.25	0.75	0	0.25	0.25	2	0.5	0.75	0.75	0.5	0.75	1.5	1.5	1.25	0.25	0	0.75	0	0	0.25	1	0.75	0.25	0.75	0.5	0.5	0.25	0.75	0.75	2.25	0.25	0.75	1.25	1	1	0.75	0.25	0.5	0.75	2.5	3.75	3.25
0.25	0.75	0.5	1	1	0.5	1	1	0.25	1	0.25	0.25	0.25	0.25	0.5	0	0.25	0.5	1.25	0.75	0.25	0.5	0.5	0.5	0.25	0.5	0.75	0.75	0.25	1.5	1.5	1.5	0.5	0.5	0.25	0.5	0.25	0.5	0.5	1	0	0	0	1	1	0.25	0.25	0.75	0.5	0.25	0.75	1	0.25	0	0.5	1	1	1.75	0.25	0.75	0.25	0.5	1	0.75	1	0.75	0.25	0.5	0.75	0.25	1.25	0.5	1	0.25	0.5	1	1.25	1	2	2.5
0.25	0.75	0.5	0.25	0.75	0.75	1.25	0.25	1	1	1.25	1	0.5	0.5	0	0.5	0.75	1	0	0.25	0.5	0.25	0	0	0.25	1	1.25	0.5	0.25	0	1.25	1	1	0	0	1.25	0.5	0.25	0.5	1.25	0.25	0.5	0	0.25	0.5	0	0.75	0.25	0.75	0.75	0.5	0.5	0.75	0.25	1	0.5	1.5	0.75	1.25	0.5	0.5	0.5	0.5	0.75	0.25	1.25	0.5	1	0.5	0.75	1.25	1.5	0.75	1.5	1.25	1	1	1.75	2.75	3.25
0.75	0	0.5	0.75	0.75	0.75	0.25	0	0.5	0.25	0.25	1	0.5	0	0.25	0.5	0.5	0	0.25	0.25	1.25	0.25	0.25	0.25	0.5	0	0	0.75	1.25	0	0.5	0.25	1	0	0.25	0.5	0.5	0.5	1.25	1	1.25	0	0.75	0.75	0.5	0.75	0.75	0	0.5	1	0.5	0.5	1	0.75	0.25	0.5	1	2	0	1.25	0.75	0.5	0.5	1.5	1	0.75	0.5	0.5	0.75	1.5	0.75	1.25	1	1	1.5	1.75	2.5	1.5	2.25	2.75
0.5	0.25	0.25	0.5	0.5	0	0.5	1	0.25	0.75	0.75	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0	0.25	0.25	0	0.5	0	0.25	0.25	0	0.25	0	0.25	0.25	0.5	0.25	0.25	0.5	0	0.25	1.75	2.25	1	0.75	0.5	0	0	0.5	0.25	0.5	0.25	0.75	0.5	0.75	0.25	0.25	1	0.5	0	0.75	0.75	0.25	0	0.25	0.25	0.75	1.25	1.25	1.5	1.25	1.25	0.75	0.25	1	0.25	2.5	3.75	3	0.75	1	2.75	2.5
0.5	0.25	0.5	0	0.25	0.25	0.75	0.25	0.5	0.75	0.25	0.5	0.5	0.25	0.25	0.25	0	0.25	0.5	0.5	0	0.5	0.5	0.5	0	0.5	0.5	0.5	0.25	0.25	0.25	0.25	0.5	0.25	0.75	0.75	0.75	0	1.25	1.25	0.75	1	1	0.25	0.25	0.5	1.25	0.75	0.5	0.75	1.75	0.75	0.75	0.5	0.75	0.5	0.5	0.5	0.5	0.25	0.5	0.25	0.5	1.25	1.5	0.75	1	1.5	0.5	1.75	0.75	1	3	3.75	1.5	3.25	2.5	3.75	3.5	3.5
0.5	0.5	0.75	0.25	0	0.5	0.5	0.5	0.25	0.25	0.75	0.75	0.25	0.25	0	0	0.25	1	0.5	0	0	0.25	0.5	0.75	0	0	0	0.5	0.25	0	0	0	0.5	0	1	0.75	0	0.5	0.75	1.25	0.25	0.5	0.5	0.5	0.5	0.5	0.5	0	0.75	0	1.25	0.5	1.75	0.5	0	0	0.25	0.25	0.5	0.75	0.75	0.75	0.25	0.5	1.5	1.25	0.75	0.75	2.25	2	0	1	2.5	1	1	2	2	2.75	3	4.25
0.25	0.5	0.25	0.5	0.5	0.5	0.25	0.5	0.5	0.75	0.5	0.5	0.25	0.25	0.25	0	0	0.25	0.25	0.5	0.5	0.5	0.5	1	0	0.25	0.75	0.25	0.25	0.75	0.25	0.25	0.5	0.75	0.5	0.25	0.25	0.25	0	1	0.25	0.25	0.25	0.25	0.5	0.5	0.25	0.5	1	1	1.5	1.5	0.5	0.5	1.5	0.5	1	0.5	1	0.5	0.5	0	0.75	1.25	1.25	1	1.25	1.25	0.75	1.25	2	2	1	2.75	2.25	2.5	1.75	2.5	3.75	5.5
0	1.5	0.25	0.5	1	0.25	0.25	0.25	0.75	0	0.5	0.25	0.75	0.25	0	0	0	0.75	1	0.5	0.25	0	0	0	0	0.25	0.25	0.5	1	0.5	0.75	0	0.5	0.5	0.25	1	0	0.25	0.25	0	0.25	0	0	0.75	0.25	0.25	0.25	0.5	1	0.75	0.75	0.5	0	0.5	0	0.5	1	2	0.75	0.75	0.75	1.5	1.75	1.75	1.25	1.75	0.25	1	1.25	1.25	2.5	3	2.5	1.75	3.75	2.5	1.25	3	3.75	5.5
0.25	0.5	0.5	0.25	0.5	0	0.25	1	0.75	1	0.75	0.25	0.25	0.25	0.25	0.75	0.5	0.75	0.5	0	0.5	0	0	0	0.5	0.25	0	1	0.25	0	0.75	0	0	0	0	0.5	0.5	0.25	0.75	0.25	0.25	0.5	0.5	0.75	0	0	0	0.5	0.5	0.5	0.75	1	0.5	1.5	1.25	0.25	0	0	0.25	0.5	0.5	0.75	1	2	1.25	2	2.25	0.75	3.25	1	2.25	3.5	3	3	3.5	1.5	4.75	3.5	5.25	5.25
0.25	0.5	1	1	0.5	0.5	0.25	0.25	0.5	1	0.75	0.25	0.75	0.5	0.75	0.5	0.25	0.75	0	0.25	0.75	0	0.75	0.25	0.5	0.75	0.75	0.25	1	0.5	0	0.25	0.5	0.5	0.25	0	0.5	0.25	0.75	0.75	0.75	0	1	0.5	0.5	0.5	0	0.25	1.25	0.75	1	0.25	2	0.25	0.5	0	0.5	0	0.25	0	0.5	0.75	1	1.5	2	1.75	1.75	2	1.25	3.25	3.75	3	4.25	4.5	2.5	2.75	2.75	3.25	4.25	5.5
0.25	0.75	0.25	0.75	0.5	0.5	0.75	0.75	1.25	0.75	1	0.75	0.25	0.75	0.25	0.75	0.5	1	0	0.75	0.25	0.25	0.25	1.5	1	0.25	0	0.5	1.25	0.75	0.5	0.25	0.25	0.5	0.25	0.5	0	0.5	0.5	0.25	0	0.5	0.25	0.5	0	0.25	0	0.5	1.25	0.75	0	0.5	1.75	1	1	0.75	0.5	0.25	0	1.5	0.5	0.25	2.25	1	3	2	2.25	1.75	1.25	1.5	2	4	2.5	2.75	3.5	2.5	3	4	3.5	3.75
0.5	0	0.25	1	0.5	0.25	0.75	0.75	1	0.5	0.25	0.25	0.25	0.75	0.25	1	0.75	1.25	0.5	1.25	1.25	0.5	0.5	0.5	0.75	0.75	0.5	0.75	0.25	0.25	0.25	0	0.25	0	0.25	1	1	0.25	0.25	0.5	1	0.75	1	0	1	0.75	0	1.25	0.25	0.25	0.25	1.5	0.5	0.75	1	0	0.25	0.5	0	0.5	0.5	1	2	1.25	2.25	4.75	1.5	1.5	1.5	2	3.25	3	2.5	3	4.75	2.75	5	2.75	4.5	3
1	0.5	0	0.75	0.5	1.5	1	1.75	0.25	0.5	0.5	0	0.5	0.5	0.25	1	0.75	1.25	0.25	0.75	0.5	0.25	0.25	1	0.25	0.75	1	1	0.5	0.25	0.75	0.5	0.75	0.75	0.25	0.5	1.25	0.5	0.5	0.25	1	0.25	0.75	1	0.25	0.5	0.25	1	0	0.25	0.25	0.5	0.25	0.5	0.25	0	1.25	0	0.75	0.25	1.25	0.75	1.25	1.75	1.25	1.75	1.25	1	2	2.25	2.75	3	2.75	3.5	0.75	4.5	3.75	4	1	2
0.5	1	0.75	0.5	1	0.5	1.25	0.5	1.5	0.25	0.25	0.75	0.5	1.25	0	0.5	0.25	1.25	1	1	0.25	0.25	0.25	1	0.25	0.5	0.25	0.5	1	0	0.25	0.5	0.25	0.75	0.5	0.5	0	0.75	0.25	0.5	0.75	0.75	1.5	0.75	0.75	0.25	1	0.5	0.75	0.5	0.25	0.75	0.5	0.5	0.5	0.5	0.75	1	1.25	0.5	0.5	1	0.75	1.75	1.5	1.25	1.75	2.25	1.25	2.75	4.25	2.75	1.75	3	3.75	3.25	2.75	2	2.25	2.75
0	1	0.5	2	0.25	0.25	0.5	1	0.25	0.5	0.5	0.75	0.25	0.75	0.5	1	0.75	0.75	0.75	0.5	0.25	0.5	0.25	0.5	0.5	0.25	0.25	0.25	0	0	0.25	0	0.5	0.25	0.75	1	0	0.75	0.5	0.25	0	0.5	0.25	0.75	0.25	1.25	0.75	0	0.25	0.25	0.25	0.75	0	0.25	0.25	1.25	1	0.75	0.5	0.25	0.75	0.75	1.5	0.75	2	1	2.25	1.75	1.75	2.75	2	1.5	1.25	3.75	4.5	3	2.25	2.25	1.5	1.5
1.25	1	1	0.5	0.25	0.25	0.5	1	0.5	0	1.5	0.25	0.25	0.75	0.75	0.25	0.5	0.75	1.25	0.75	0.5	0.25	0.75	0.25	0.25	0	0.25	0.5	0	0	0.25	0.25	0	0.25	0.75	0.25	0.75	0.5	0.5	0.5	0.25	0	1.75	1.5	0	0.25	0	0.5	0.25	0.5	0.25	0.25	0.25	0	0.25	0.5	0.5	1	0.75	0.25	0.25	0.5	1.25	1	2.75	1	2.25	1	1.25	2.25	2.25	2	2	2.25	2.25	3	1.5	1.75	1.25	1.75
